obs_id,station_id,year,month,tmax_c,tmin_c,af_days,rain_mm,sun_hours
stornoway_2003_04,stornoway,2003,4,12.9,6.4,0.0,32.2,171.6
stornoway_2003_05,stornoway,2003,5,12.6,6.2,1.0,108.9,126.2
stornoway_2003_06,stornoway,2003,6,15.9,10.7,0.0,66.2,121.9
stornoway_2003_07,stornoway,2003,7,17.8,12.3,0.0,56.9,115.5
stornoway_2003_08,stornoway,2003,8,17.7,11.7,0.0,49.0,144.0
stornoway_2003_09,stornoway,2003,9,15.1,9.3,0.0,111.1,83.7
stornoway_2003_10,stornoway,2003,10,11.2,5.4,0.0,76.2,102.1
stornoway_2003_11,stornoway,2003,11,10.8,5.3,0.0,103.2,44.2
stornoway_2003_12,stornoway,2003,12,7.9,2.8,5.0,135.6,27.9
stornoway_2004_01,stornoway,2004,1,7.2,2.7,6.0,149.2,23.2
stornoway_2004_02,stornoway,2004,2,7.6,1.6,9.0,108.2,64.7
stornoway_2004_03,stornoway,2004,3,9.2,3.8,0.0,66.0,121.5
stornoway_2004_04,stornoway,2004,4,10.9,5.7,0.0,77.6,105.2
stornoway_2004_05,stornoway,2004,5,13.4,6.8,0.0,40.4,
stornoway_2004_06,stornoway,2004,6,14.8,9.8,0.0,71.0,89.2
stornoway_2004_07,stornoway,2004,7,16.0,10.4,0.0,59.4,122.5
stornoway_2004_08,stornoway,2004,8,17.3,12.0,0.0,96.8,147.3
stornoway_2004_09,stornoway,2004,9,14.9,9.4,0.0,131.0,118.0
stornoway_2004_10,stornoway,2004,10,11.4,6.8,0.0,143.6,50.7
stornoway_2004_11,stornoway,2004,11,9.6,5.3,3.0,117.8,31.1
stornoway_2004_12,stornoway,2004,12,8.8,3.4,4.0,136.4,17.2
stornoway_2005_01,stornoway,2005,1,8.1,3.2,3.0,160.2,23.9
stornoway_2005_02,stornoway,2005,2,6.9,2.1,1.0,84.8,53.2
stornoway_2005_03,stornoway,2005,3,9.1,4.0,5.0,99.0,88.4
stornoway_2005_04,stornoway,2005,4,10.5,5.0,1.0,113.3,156.9
stornoway_2005_05,stornoway,2005,5,11.9,5.2,1.0,58.2,168.9
stornoway_2005_06,stornoway,2005,6,14.5,9.4,0.0,92.8,101.1
stornoway_2005_07,stornoway,2005,7,15.4,10.6,0.0,56.6,85.4
stornoway_2005_08,stornoway,2005,8,16.2,10.9,0.0,124.3,105.2
stornoway_2005_09,stornoway,2005,9,14.9,9.5,0.0,164.8,81.4
stornoway_2005_10,stornoway,2005,10,13.5,8.3,0.0,117.0,61.9
stornoway_2005_11,stornoway,2005,11,9.8,4.3,0.0,128.8,40.2
stornoway_2005_12,stornoway,2005,12,8.9,4.1,1.0,74.0,31.4
stornoway_2006_01,stornoway,2006,1,8.4,3.7,1.0,98.8,39.0
stornoway_2006_02,stornoway,2006,2,8.0,3.3,3.0,60.8,58.8
stornoway_2006_03,stornoway,2006,3,6.9,2.0,8.0,109.2,74.9
stornoway_2006_04,stornoway,2006,4,9.8,3.8,1.0,121.6,144.7
stornoway_2006_05,stornoway,2006,5,12.5,5.8,0.0,96.8,171.3
stornoway_2006_06,stornoway,2006,6,15.7,9.5,0.0,57.4,123.9
stornoway_2006_07,stornoway,2006,7,18.2,12.5,0.0,58.4,140.4
stornoway_2006_08,stornoway,2006,8,16.2,11.6,0.0,59.6,64.7
stornoway_2006_09,stornoway,2006,9,17.0,11.8,0.0,87.2,88.6
stornoway_2006_10,stornoway,2006,10,13.6,9.2,0.0,168.6,48.0
stornoway_2006_11,stornoway,2006,11,10.0,4.9,0.0,134.2,28.7
stornoway_2006_12,stornoway,2006,12,9.0,4.7,0.0,204.3,15.6
stornoway_2007_01,stornoway,2007,1,8.4,3.5,0.0,215.0,
stornoway_2007_02,stornoway,2007,2,8.1,3.8,2.0,99.4,51.0
stornoway_2007_03,stornoway,2007,3,9.4,3.4,3.0,116.8,129.6
stornoway_2007_04,stornoway,2007,4,12.9,6.5,0.0,53.8,157.6
stornoway_2007_05,stornoway,2007,5,12.3,5.9,0.0,143.2,172.9
stornoway_2007_06,stornoway,2007,6,14.3,9.3,0.0,35.2,205.5
stornoway_2007_07,stornoway,2007,7,15.9,11.2,0.0,85.6,118.7
stornoway_2007_08,stornoway,2007,8,15.7,10.5,0.0,133.6,69.6
stornoway_2007_09,stornoway,2007,9,14.1,8.8,0.0,107.8,105.9
stornoway_2007_10,stornoway,2007,10,13.0,8.8,0.0,91.8,59.2
stornoway_2007_11,stornoway,2007,11,9.6,4.9,1.0,110.6,19.7
stornoway_2007_12,stornoway,2007,12,8.6,3.4,3.0,127.0,30.3
stornoway_2008_01,stornoway,2008,1,7.5,2.4,5.0,156.4,22.0
stornoway_2008_02,stornoway,2008,2,9.0,2.2,7.0,118.8,64.4
stornoway_2008_03,stornoway,2008,3,7.7,2.0,3.0,125.4,95.8
stornoway_2008_04,stornoway,2008,4,10.0,3.6,1.0,63.0,178.5
stornoway_2008_05,stornoway,2008,5,14.5,8.0,0.0,12.8,289.4
stornoway_2008_06,stornoway,2008,6,14.5,8.6,0.0,88.4,135.5
stornoway_2008_07,stornoway,2008,7,17.0,11.2,0.0,61.8,137.3
stornoway_2008_08,stornoway,2008,8,16.6,11.8,0.0,106.6,134.0
stornoway_2008_09,stornoway,2008,9,14.6,9.3,0.0,62.0,75.0
stornoway_2008_10,stornoway,2008,10,11.0,5.3,0.0,190.8,70.1
stornoway_2008_11,stornoway,2008,11,9.1,4.3,2.0,146.6,19.5
stornoway_2008_12,stornoway,2008,12,7.4,2.3,4.0,96.6,18.6
stornoway_2009_01,stornoway,2009,1,7.7,3.2,0.0,168.4,25.5
stornoway_2009_02,stornoway,2009,2,7.4,3.0,6.0,72.6,32.1
stornoway_2009_03,stornoway,2009,3,9.0,3.5,2.0,137.0,93.2
stornoway_2009_04,stornoway,2009,4,12.5,5.9,1.0,71.0,151.2
stornoway_2009_05,stornoway,2009,5,13.6,6.8,0.0,100.0,200.0
stornoway_2009_06,stornoway,2009,6,15.7,9.2,0.0,36.4,251.8
stornoway_2009_07,stornoway,2009,7,17.2,11.7,0.0,134.2,146.0
stornoway_2009_08,stornoway,2009,8,16.5,11.4,0.0,122.8,96.1
stornoway_2009_09,stornoway,2009,9,14.9,10.4,0.0,88.4,64.6
stornoway_2009_10,stornoway,2009,10,12.7,7.2,0.0,137.6,74.1
stornoway_2009_11,stornoway,2009,11,9.8,4.8,0.0,173.4,45.9
stornoway_2009_12,stornoway,2009,12,7.1,1.9,11.0,116.2,32.3
stornoway_2010_01,stornoway,2010,1,6.0,1.4,11.0,89.4,49.1
stornoway_2010_02,stornoway,2010,2,5.5,0.6,7.0,56.8,50.3
stornoway_2010_03,stornoway,2010,3,8.9,3.1,6.0,61.0,91.5
stornoway_2010_04,stornoway,2010,4,10.4,4.0,2.0,69.0,112.6
stornoway_2010_05,stornoway,2010,5,12.0,5.7,0.0,68.0,158.3
stornoway_2010_06,stornoway,2010,6,15.9,9.9,0.0,28.2,130.8
stornoway_2010_07,stornoway,2010,7,16.1,10.9,0.0,108.4,105.8
stornoway_2010_08,stornoway,2010,8,15.8,10.2,0.0,57.6,89.6
stornoway_2010_09,stornoway,2010,9,14.8,9.7,0.0,129.0,103.8
stornoway_2010_10,stornoway,2010,10,12.1,7.2,0.0,121.6,92.1
stornoway_2010_11,stornoway,2010,11,7.6,2.2,5.0,91.2,49.3
stornoway_2010_12,stornoway,2010,12,5.1,-0.7,20.0,43.4,38.3
stornoway_2011_01,stornoway,2011,1,7.1,2.1,10.0,108.8,31.7
stornoway_2011_02,stornoway,2011,2,8.2,3.3,1.0,81.0,65.9
stornoway_2011_03,stornoway,2011,3,8.7,3.4,5.0,93.0,81.6
stornoway_2011_04,stornoway,2011,4,12.9,6.6,0.0,51.0,140.5
stornoway_2011_05,stornoway,2011,5,13.0,7.0,0.0,153.2,162.4
stornoway_2011_06,stornoway,2011,6,14.1,8.5,0.0,53.4,162.0
stornoway_2011_07,stornoway,2011,7,16.0,10.5,0.0,44.6,121.6
stornoway_2011_08,stornoway,2011,8,15.6,10.0,0.0,77.6,101.2
stornoway_2011_09,stornoway,2011,9,15.2,10.3,0.0,143.4,77.7
stornoway_2011_10,stornoway,2011,10,12.7,7.3,0.0,148.8,58.4
stornoway_2011_11,stornoway,2011,11,11.8,6.5,0.0,139.8,53.9
stornoway_2011_12,stornoway,2011,12,7.6,1.8,8.0,195.0,15.5
stornoway_2012_01,stornoway,2012,1,7.5,2.9,3.0,145.2,30.6
stornoway_2012_02,stornoway,2012,2,8.8,4.2,1.0,69.6,38.0
stornoway_2012_03,stornoway,2012,3,10.7,5.6,1.0,54.4,107.6
stornoway_2012_04,stornoway,2012,4,9.5,3.4,4.0,85.4,148.5
stornoway_2012_05,stornoway,2012,5,12.4,5.5,2.0,43.4,244.7
stornoway_2012_06,stornoway,2012,6,13.6,8.5,0.0,37.8,166.5
stornoway_2012_07,stornoway,2012,7,15.3,9.9,0.0,56.0,95.5
stornoway_2012_08,stornoway,2012,8,16.7,11.3,0.0,92.8,111.5
stornoway_2012_09,stornoway,2012,9,13.7,8.4,0.0,131.4,98.1
stornoway_2012_10,stornoway,2012,10,10.8,4.5,1.0,99.4,92.6
stornoway_2012_11,stornoway,2012,11,8.7,3.9,0.0,129.8,41.0
stornoway_2012_12,stornoway,2012,12,6.9,1.8,9.0,158.6,28.4
stornoway_2013_01,stornoway,2013,1,7.3,2.8,4.0,108.8,28.1
stornoway_2013_02,stornoway,2013,2,7.3,1.6,7.0,70.4,72.1
stornoway_2013_03,stornoway,2013,3,6.6,1.5,9.0,36.6,132.4
stornoway_2013_04,stornoway,2013,4,9.0,2.4,8.0,97.2,182.2
stornoway_2013_05,stornoway,2013,5,11.5,5.4,0.0,97.0,182.1
stornoway_2013_06,stornoway,2013,6,14.5,9.2,0.0,35.6,135.5
stornoway_2013_07,stornoway,2013,7,18.1,11.7,0.0,44.0,183.2
stornoway_2013_08,stornoway,2013,8,16.6,11.3,0.0,104.6,102.1
stornoway_2013_09,stornoway,2013,9,14.6,8.8,0.0,81.1,101.5
stornoway_2013_10,stornoway,2013,10,12.7,7.9,0.0,140.2,65.4
stornoway_2013_11,stornoway,2013,11,8.9,3.3,2.0,124.4,31.0
stornoway_2013_12,stornoway,2013,12,8.6,3.9,2.0,248.8,11.2
stornoway_2014_01,stornoway,2014,1,7.5,3.5,2.0,138.8,28.5
stornoway_2014_02,stornoway,2014,2,7.6,2.9,1.0,147.6,54.3
stornoway_2014_03,stornoway,2014,3,9.6,4.3,1.0,105.2,104.3
stornoway_2014_04,stornoway,2014,4,11.4,6.1,0.0,86.4,164.1
stornoway_2014_05,stornoway,2014,5,12.7,7.5,0.0,62.8,127.0
stornoway_2014_06,stornoway,2014,6,16.3,10.8,0.0,49.4,140.9
stornoway_2014_07,stornoway,2014,7,18.2,12.2,0.0,65.6,193.9
stornoway_2014_08,stornoway,2014,8,15.9,10.3,0.0,141.4,143.9
stornoway_2014_09,stornoway,2014,9,15.5,10.2,0.0,48.2,101.2
stornoway_2014_10,stornoway,2014,10,12.5,7.0,0.0,198.0,76.8
stornoway_2014_11,stornoway,2014,11,11.0,5.7,0.0,90.4,52.5
stornoway_2014_12,stornoway,2014,12,7.6,2.2,1.0,168.2,20.3
stornoway_2015_01,stornoway,2015,1,6.9,1.8,6.0,198.6,30.1
stornoway_2015_02,stornoway,2015,2,7.3,2.6,4.0,115.2,45.3
stornoway_2015_03,stornoway,2015,3,8.3,2.5,2.0,166.8,123.5
stornoway_2015_04,stornoway,2015,4,10.1,3.7,1.0,65.0,184.2
stornoway_2015_05,stornoway,2015,5,11.2,5.2,1.0,121.4,168.8
stornoway_2015_06,stornoway,2015,6,13.4,7.7,0.0,99.2,93.6
stornoway_2015_07,stornoway,2015,7,15.4,9.7,0.0,110.4,120.7
stornoway_2015_08,stornoway,2015,8,15.8,10.5,0.0,89.0,112.4
stornoway_2015_09,stornoway,2015,9,14.4,9.1,0.0,36.8,111.0
stornoway_2015_10,stornoway,2015,10,13.3,7.9,0.0,71.4,70.8
stornoway_2015_11,stornoway,2015,11,9.8,5.3,1.0,155.8,31.3
stornoway_2015_12,stornoway,2015,12,9.2,3.7,1.0,268.4,21.1
stornoway_2016_01,stornoway,2016,1,7.5,3.0,5.0,142.8,19.9
stornoway_2016_02,stornoway,2016,2,6.6,1.0,6.0,146.2,82.9
stornoway_2016_03,stornoway,2016,3,8.8,3.2,2.0,86.0,115.5
stornoway_2016_04,stornoway,2016,4,9.5,3.4,3.0,55.0,143.4
stornoway_2016_05,stornoway,2016,5,12.7,6.8,0.0,63.2,211.7
stornoway_2016_06,stornoway,2016,6,14.8,10.1,0.0,82.6,133.0
stornoway_2016_07,stornoway,2016,7,15.9,10.6,0.0,142.6,75.7
stornoway_2016_08,stornoway,2016,8,16.6,10.8,0.0,92.2,126.2
stornoway_2016_09,stornoway,2016,9,15.4,10.6,0.0,141.4,93.9
stornoway_2016_10,stornoway,2016,10,13.1,7.2,0.0,38.4,106.6
stornoway_2016_11,stornoway,2016,11,8.7,3.2,5.0,97.6,57.0
stornoway_2016_12,stornoway,2016,12,10.1,5.1,2.0,111.8,23.8
stornoway_2017_01,stornoway,2017,1,8.5,3.9,2.0,67.6,35.3
stornoway_2017_02,stornoway,2017,2,8.4,3.8,4.0,108.6,75.4
stornoway_2017_03,stornoway,2017,3,9.5,3.6,2.0,116.2,126.0
stornoway_2017_04,stornoway,2017,4,10.3,4.9,0.0,66.8,101.1
stornoway_2017_05,stornoway,2017,5,14.4,8.0,0.0,43.8,203.1
stornoway_2017_06,stornoway,2017,6,15.1,9.9,0.0,55.8,114.1
stornoway_2017_07,stornoway,2017,7,16.6,10.2,0.0,74.6,166.4
stornoway_2017_08,stornoway,2017,8,16.5,11.0,0.0,114.6,122.3
stornoway_2017_09,stornoway,2017,9,14.8,9.9,0.0,111.2,97.3
stornoway_2017_10,stornoway,2017,10,12.9,7.8,0.0,155.2,56.9
stornoway_2017_11,stornoway,2017,11,7.8,3.1,0.0,184.4,42.8
stornoway_2017_12,stornoway,2017,12,7.4,2.3,8.0,138.2,16.7
stornoway_2018_01,stornoway,2018,1,6.5,1.6,9.0,167.0,32.6
stornoway_2018_02,stornoway,2018,2,6.5,0.8,10.0,79.6,89.2
stornoway_2018_03,stornoway,2018,3,7.1,2.0,6.0,72.4,125.5
stornoway_2018_04,stornoway,2018,4,10.9,4.9,2.0,69.6,185.5
stornoway_2018_05,stornoway,2018,5,13.8,7.2,0.0,47.0,203.1
stornoway_2018_06,stornoway,2018,6,15.9,9.8,0.0,38.2,172.9
stornoway_2018_07,stornoway,2018,7,17.3,11.4,0.0,60.6,112.6
stornoway_2018_08,stornoway,2018,8,15.8,10.4,0.0,77.2,76.5
stornoway_2018_09,stornoway,2018,9,13.5,8.2,0.0,189.4,97.4
stornoway_2018_10,stornoway,2018,10,11.7,6.3,0.0,151.4,72.5
stornoway_2018_11,stornoway,2018,11,10.7,6.0,0.0,79.2,63.6
stornoway_2018_12,stornoway,2018,12,8.8,4.1,2.0,130.2,22.2
stornoway_2019_01,stornoway,2019,1,7.0,1.6,11.0,121.4,38.6
stornoway_2019_02,stornoway,2019,2,9.4,4.1,5.0,127.2,40.9
stornoway_2019_03,stornoway,2019,3,8.8,3.8,1.0,142.0,94.6
stornoway_2019_04,stornoway,2019,4,12.5,5.8,0.0,44.2,167.6
stornoway_2019_05,stornoway,2019,5,12.0,5.8,1.0,61.2,144.9
stornoway_2019_06,stornoway,2019,6,14.4,9.2,0.0,77.8,122.3
stornoway_2019_07,stornoway,2019,7,17.6,12.2,0.0,90.0,108.1
stornoway_2019_08,stornoway,2019,8,16.4,11.7,0.0,200.4,102.9
stornoway_2019_09,stornoway,2019,9,15.5,9.5,0.0,87.6,106.9
stornoway_2019_10,stornoway,2019,10,11.6,6.7,0.0,123.8,81.5
stornoway_2019_11,stornoway,2019,11,8.3,4.0,4.0,54.8,38.5
stornoway_2019_12,stornoway,2019,12,8.3,3.5,5.0,136.8,17.5
stornoway_2020_01,stornoway,2020,1,8.7,4.1,0.0,164.4,12.8
stornoway_2020_02,stornoway,2020,2,7.4,1.9,6.0,175.6,48.2
stornoway_2020_03,stornoway,2020,3,8.2,2.5,4.0,131.2,101.3
stornoway_2020_04,stornoway,2020,4,11.0,3.9,2.0,35.2,214.2
stornoway_2020_05,stornoway,2020,5,13.8,6.5,1.0,83.2,177.1
stornoway_2020_06,stornoway,2020,6,15.1,9.7,0.0,76.6,151.1
stornoway_2020_07,stornoway,2020,7,15.6,9.7,0.0,72.0,70.9
stornoway_2020_08,stornoway,2020,8,16.6,10.8,0.0,36.4,158.1
stornoway_2020_09,stornoway,2020,9,14.6,9.5,0.0,135.4,93.3
stornoway_2020_10,stornoway,2020,10,11.3,6.8,0.0,211.4,55.4
stornoway_2020_11,stornoway,2020,11,10.5,5.7,0.0,149.2,30.0
stornoway_2020_12,stornoway,2020,12,7.9,3.4,4.0,182.4,19.6
stornoway_2021_01,stornoway,2021,1,5.5,0.4,12.0,110.4,44.1
stornoway_2021_02,stornoway,2021,2,6.8,3.1,6.0,114.4,62.7
stornoway_2021_03,stornoway,2021,3,9.0,4.1,1.0,145.8,64.5
stornoway_2021_04,stornoway,2021,4,9.1,2.3,11.0,47.4,202.2
stornoway_2021_05,stornoway,2021,5,11.4,5.7,1.0,69.2,149.0
stornoway_2021_06,stornoway,2021,6,15.7,9.6,0.0,25.4,124.3
stornoway_2021_07,stornoway,2021,7,16.8,12.0,0.0,32.2,138.3
stornoway_2021_08,stornoway,2021,8,16.6,11.9,0.0,47.0,99.4
stornoway_2021_09,stornoway,2021,9,15.6,11.0,0.0,125.8,60.9
stornoway_2021_10,stornoway,2021,10,12.7,7.5,0.0,214.6,39.1
stornoway_2021_11,stornoway,2021,11,10.1,5.2,0.0,175.6,28.1
stornoway_2021_12,stornoway,2021,12,8.2,2.9,1.0,114.4,15.5
stornoway_2022_01,stornoway,2022,1,8.8,4.2,0.0,123.6,16.4
stornoway_2022_02,stornoway,2022,2,7.6,1.8,4.0,172.0,42.2
stornoway_2022_03,stornoway,2022,3,10.1,3.9,1.0,54.0,136.9
stornoway_2022_04,stornoway,2022,4,10.6,4.8,2.0,98.2,99.9
stornoway_2022_05,stornoway,2022,5,13.3,7.7,0.0,123.2,105.8
stornoway_2022_06,stornoway,2022,6,15.2,9.7,0.0,41.8,175.9
stornoway_2022_07,stornoway,2022,7,16.7,11.2,0.0,58.4,73.6
stornoway_2022_08,stornoway,2022,8,16.4,10.9,0.0,73.6,105.2
stornoway_2022_09,stornoway,2022,9,15.4,10.2,0.0,67.0,87.7
stornoway_2022_10,stornoway,2022,10,13.1,8.5,0.0,123.4,75.6
stornoway_2022_11,stornoway,2022,11,11.4,6.8,0.0,213.4,32.3
stornoway_2022_12,stornoway,2022,12,6.9,2.5,5.0,167.0,17.3
stornoway_2023_01,stornoway,2023,1,7.5,2.1,6.0,158.8,13.4
stornoway_2023_02,stornoway,2023,2,9.3,3.7,2.0,92.2,42.2
stornoway_2023_03,stornoway,2023,3,7.4,2.1,8.0,85.6,94.1
stornoway_2023_04,stornoway,2023,4,11.0,5.2,1.0,45.2,147.8
stornoway_2023_05,stornoway,2023,5,14.1,8.0,0.0,30.4,123.5
stornoway_2023_06,stornoway,2023,6,17.5,11.3,0.0,47.6,209.5
stornoway_2023_07,stornoway,2023,7,16.7,10.9,0.0,127.0,120.2
stornoway_2023_08,stornoway,2023,8,17.0,11.7,0.0,80.2,126.7
stornoway_2023_09,stornoway,2023,9,15.9,10.2,0.0,143.2,100.6
stornoway_2023_10,stornoway,2023,10,11.9,7.4,0.0,121.6,77.5
stornoway_2023_11,stornoway,2023,11,9.3,4.2,0.0,106.0,44.2
stornoway_2023_12,stornoway,2023,12,7.9,2.9,7.0,196.0,34.5
stornoway_2024_01,stornoway,2024,1,7.5,2.2,7.0,194.6,45.3
stornoway_2024_02,stornoway,2024,2,7.8,2.6,5.0,138.6,55.1
stornoway_2024_03,stornoway,2024,3,9.2,4.0,0.0,70.6,151.7
stornoway_2024_04,stornoway,2024,4,10.4,4.6,0.0,104.4,110.7
stornoway_2024_05,stornoway,2024,5,15.4,9.7,0.0,55.8,126.8
stornoway_2024_06,stornoway,2024,6,14.1,8.3,0.0,85.0,68.5
stornoway_2024_07,stornoway,2024,7,15.4,10.2,0.0,70.4,68.8
stornoway_2024_08,stornoway,2024,8,15.7,10.7,0.0,178.4,82.4
stornoway_2024_09,stornoway,2024,9,14.3,8.3,0.0,50.6,133.9
stornoway_2024_10,stornoway,2024,10,12.5,7.8,0.0,127.4,52.7
stornoway_2024_11,stornoway,2024,11,10.1,5.4,7.0,84.2,34.1
stornoway_2024_12,stornoway,2024,12,8.8,4.3,0.0,202.4,6.8
stornoway_2025_01,stornoway,2025,1,7.2,2.9,6.0,88.0,35.3
stornoway_2025_02,stornoway,2025,2,8.4,3.1,4.0,97.0,88.8
stornoway_2025_03,stornoway,2025,3,10.2,4.7,2.0,97.2,81.9
stornoway_2025_04,stornoway,2025,4,12.7,5.8,0.0,42.0,221.4
stornoway_2025_05,stornoway,2025,5,13.9,7.3,0.0,48.0,231.7
stornoway_2025_06,stornoway,2025,6,15.6,9.3,0.0,96.8,89.6
stornoway_2025_07,stornoway,2025,7,18.2,12.1,0.0,50.4,130.3
stornoway_2025_08,stornoway,2025,8,16.8,11.9,0.0,79.2,86.2
stornoway_2025_09,stornoway,2025,9,15.1,10.0,0.0,79.2,96.0
stornoway_2025_10,stornoway,2025,10,12.6,8.0,0.0,176.0,37.5
stornoway_2025_11,stornoway,2025,11,9.7,3.5,4.0,116.3,38.9
stornoway_2025_12,stornoway,2025,12,9.4,5.0,2.0,131.4,12.3
stornoway_2026_01,stornoway,2026,1,6.6,2.7,8.0,94.0,29.8
stornoway_2026_02,stornoway,2026,2,7.6,3.2,5.0,84.6,60.3
stornoway_2026_03,stornoway,2026,3,9.4,4.0,2.0,163.4,93.4
stornoway_2026_04,stornoway,2026,4,11.1,4.8,0.0,79.0,171.8
stornoway_2026_05,stornoway,2026,5,12.8,6.5,0.0,60.2,116.2
eastbourne_1990_01,eastbourne,1990,1,10.2,6.3,0.0,111.5,50.2
eastbourne_1990_02,eastbourne,1990,2,11.0,7.1,0.0,111.6,107.0
eastbourne_1990_03,eastbourne,1990,3,11.7,6.8,0.0,7.2,161.1
eastbourne_1990_04,eastbourne,1990,4,13.1,6.0,0.0,60.9,268.7
eastbourne_1990_05,eastbourne,1990,5,17.6,10.3,0.0,7.2,323.2
eastbourne_1990_06,eastbourne,1990,6,17.1,11.8,0.0,43.2,174.6
eastbourne_1990_07,eastbourne,1990,7,20.3,13.9,0.0,5.0,289.0
eastbourne_1990_08,eastbourne,1990,8,22.3,15.8,0.0,35.5,293.3
eastbourne_1990_09,eastbourne,1990,9,18.5,11.5,0.0,37.2,193.0
eastbourne_1990_10,eastbourne,1990,10,16.0,11.5,0.0,127.2,126.6
eastbourne_1990_11,eastbourne,1990,11,10.8,7.1,0.0,83.5,95.1
eastbourne_1990_12,eastbourne,1990,12,7.9,4.4,1.0,69.9,53.6
eastbourne_1991_01,eastbourne,1991,1,7.7,4.4,0.0,99.0,64.7
eastbourne_1991_02,eastbourne,1991,2,4.8,0.3,15.0,40.8,77.1
eastbourne_1991_03,eastbourne,1991,3,10.7,5.8,0.0,55.1,118.4
eastbourne_1991_04,eastbourne,1991,4,12.0,5.7,1.0,43.1,195.8
eastbourne_1991_05,eastbourne,1991,5,14.2,7.7,0.0,16.0,161.6
eastbourne_1991_06,eastbourne,1991,6,15.2,10.5,0.0,139.3,150.1
eastbourne_1991_07,eastbourne,1991,7,19.7,14.4,0.0,131.6,232.8
eastbourne_1991_08,eastbourne,1991,8,21.1,15.1,0.0,7.6,300.1
eastbourne_1991_09,eastbourne,1991,9,19.5,13.2,0.0,39.7,200.3
eastbourne_1991_10,eastbourne,1991,10,14.5,9.3,0.0,43.1,116.9
eastbourne_1991_11,eastbourne,1991,11,10.8,5.9,0.0,138.9,68.2
eastbourne_1991_12,eastbourne,1991,12,8.8,4.3,2.0,28.1,55.5
eastbourne_1992_01,eastbourne,1992,1,7.1,3.2,6.0,24.7,59.0
eastbourne_1992_02,eastbourne,1992,2,8.7,4.0,5.0,30.4,84.4
eastbourne_1992_03,eastbourne,1992,3,10.5,6.2,0.0,59.7,70.5
eastbourne_1992_04,eastbourne,1992,4,12.4,7.0,0.0,91.5,166.0
eastbourne_1992_05,eastbourne,1992,5,17.7,10.9,0.0,19.8,293.0
eastbourne_1992_06,eastbourne,1992,6,19.4,12.5,0.0,8.0,259.3
eastbourne_1992_07,eastbourne,1992,7,20.2,14.6,0.0,88.7,213.2
eastbourne_1992_08,eastbourne,1992,8,19.6,15.0,0.0,109.3,176.1
eastbourne_1992_09,eastbourne,1992,9,17.6,13.0,0.0,72.5,158.5
eastbourne_1992_10,eastbourne,1992,10,13.1,7.4,0.0,116.4,132.5
eastbourne_1992_11,eastbourne,1992,11,12.4,7.2,0.0,138.2,73.2
eastbourne_1992_12,eastbourne,1992,12,8.2,4.0,3.0,52.6,52.5
eastbourne_1993_01,eastbourne,1993,1,10.1,5.5,3.0,93.4,50.2
eastbourne_1993_02,eastbourne,1993,2,7.4,3.4,1.0,6.2,65.9
eastbourne_1993_03,eastbourne,1993,3,9.7,4.3,1.0,23.9,147.8
eastbourne_1993_04,eastbourne,1993,4,13.0,7.9,0.0,105.1,168.7
eastbourne_1993_05,eastbourne,1993,5,16.0,10.3,0.0,34.9,217.1
eastbourne_1993_06,eastbourne,1993,6,18.7,13.0,0.0,75.8,269.2
eastbourne_1993_07,eastbourne,1993,7,18.9,13.8,0.0,68.9,199.2
eastbourne_1993_08,eastbourne,1993,8,19.4,13.3,0.0,37.7,254.8
eastbourne_1993_09,eastbourne,1993,9,17.2,11.2,0.0,107.5,135.4
eastbourne_1993_10,eastbourne,1993,10,13.2,8.4,0.0,89.8,117.4
eastbourne_1993_11,eastbourne,1993,11,8.9,4.1,3.0,59.9,81.3
eastbourne_1993_12,eastbourne,1993,12,9.7,5.4,1.0,180.7,56.2
eastbourne_1994_01,eastbourne,1994,1,9.1,5.0,0.0,110.2,74.6
eastbourne_1994_02,eastbourne,1994,2,7.5,2.9,4.0,46.1,67.7
eastbourne_1994_03,eastbourne,1994,3,10.9,6.1,0.0,65.5,131.9
eastbourne_1994_04,eastbourne,1994,4,11.7,5.7,0.0,86.3,201.3
eastbourne_1994_05,eastbourne,1994,5,14.0,8.9,0.0,90.9,194.8
eastbourne_1994_06,eastbourne,1994,6,17.8,12.1,0.0,46.5,276.9
eastbourne_1994_07,eastbourne,1994,7,22.0,16.0,0.0,63.7,286.3
eastbourne_1994_08,eastbourne,1994,8,20.6,15.2,0.0,47.4,212.1
eastbourne_1994_09,eastbourne,1994,9,17.2,12.3,0.0,106.2,143.9
eastbourne_1994_10,eastbourne,1994,10,14.7,9.3,0.0,120.2,147.3
eastbourne_1994_11,eastbourne,1994,11,13.5,10.7,0.0,60.3,47.4
eastbourne_1994_12,eastbourne,1994,12,10.9,6.1,2.0,132.0,64.6
eastbourne_1995_01,eastbourne,1995,1,8.6,3.5,3.0,148.1,68.5
eastbourne_1995_02,eastbourne,1995,2,10.3,6.1,0.0,107.4,86.6
eastbourne_1995_03,eastbourne,1995,3,10.0,3.8,1.0,63.4,198.5
eastbourne_1995_04,eastbourne,1995,4,13.1,7.1,0.0,14.8,187.2
eastbourne_1995_05,eastbourne,1995,5,16.5,9.4,0.0,14.9,269.9
eastbourne_1995_06,eastbourne,1995,6,18.5,11.9,0.0,25.6,223.5
eastbourne_1995_07,eastbourne,1995,7,22.0,15.8,0.0,32.0,268.8
